congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,189,22130,6,100.0
117,House,189,22131,1,100.0
117,House,189,22132,6,100.0
117,House,189,22133,6,99.8
117,House,189,22134,6,100.0
117,House,189,22135,1,100.0
117,House,189,22136,6,100.0
117,House,189,22137,6,99.8
117,House,189,22138,6,100.0
117,House,189,22139,6,99.6
117,House,189,22140,9,100.0
117,House,189,22141,6,100.0
117,House,189,22142,1,100.0
117,House,189,22143,6,100.0
117,House,189,22144,1,100.0
117,House,189,22145,6,99.9
117,House,189,22146,6,100.0
117,House,189,22147,6,100.0
117,House,189,22148,6,100.0
117,House,189,22149,1,100.0
117,House,189,22150,6,99.8
117,House,189,22151,6,100.0
117,House,189,22152,6,99.9
117,House,189,22153,1,100.0
117,House,189,22154,1,100.0
117,House,189,22155,6,100.0
117,House,189,22156,1,100.0
117,House,189,22157,6,100.0
117,House,189,22158,1,100.0
117,House,189,22159,1,100.0
117,House,189,29106,1,100.0
117,House,189,29109,1,100.0
117,House,189,29312,1,100.0
117,House,189,29317,1,100.0
117,House,189,29323,6,100.0
117,House,189,29339,1,100.0
117,House,189,29346,1,100.0
117,House,189,29368,1,100.0
117,House,189,29377,1,100.0
117,House,189,29378,1,100.0
117,House,189,29379,1,100.0
117,House,189,29393,6,100.0
117,House,189,29504,1,100.0
117,House,189,29550,6,100.0
117,House,189,29561,1,100.0
117,House,189,29571,1,100.0
117,House,189,29573,1,100.0
117,House,189,29588,1,100.0
117,House,189,29701,9,100.0
117,House,189,29707,1,100.0
117,House,189,29710,1,100.0
117,House,189,29717,1,100.0
117,House,189,29729,1,100.0
117,House,189,29741,1,100.0
117,House,189,29759,6,100.0
117,House,189,29760,6,100.0
117,House,189,29762,6,100.0
117,House,189,29768,1,100.0
117,House,189,29769,1,100.0
117,House,189,29776,1,100.0
117,House,189,29778,1,100.0
117,House,189,29901,1,100.0
117,House,189,29903,1,100.0
117,House,189,29908,1,100.0
117,House,189,29910,6,100.0
117,House,189,29911,1,100.0
117,House,189,31101,1,100.0
117,House,189,31102,6,100.0
117,House,189,31103,1,100.0
117,House,189,39301,1,100.0
117,House,189,39305,1,100.0
117,House,189,39307,1,100.0
117,House,189,91980,6,99.2
117,House,190,14066,1,99.7
117,House,190,14854,1,99.2
117,House,190,14863,1,99.9
117,House,190,14873,1,100.0
117,House,190,15019,1,100.0
117,House,190,15029,1,100.0
117,House,190,15410,1,99.9
117,House,190,15433,1,99.8
117,House,190,15438,1,100.0
117,House,190,15446,1,98.7
117,House,190,15454,1,99.9
117,House,190,15616,1,99.9
117,House,190,20104,1,100.0
117,House,190,20107,9,86.8
117,House,190,20119,1,100.0
117,House,190,20122,1,99.9
117,House,190,20124,1,95.4
117,House,190,20136,1,100.0
117,House,190,20138,1,81.9
117,House,190,20145,1,100.0
117,House,190,20301,1,99.1
117,House,190,20305,1,99.3
117,House,190,20307,1,95.0
117,House,190,20310,1,99.8
117,House,190,20316,1,99.7
117,House,190,20321,1,100.0
117,House,190,20322,1,100.0
117,House,190,20329,1,100.0
117,House,190,20340,1,99.9
117,House,190,20342,1,99.8
117,House,190,20343,1,99.9
117,House,190,20344,1,99.4
117,House,190,20355,1,68.9
117,House,190,20356,1,93.5
117,House,190,20501,1,100.0
117,House,190,20504,1,99.9
117,House,190,20517,1,99.9
117,House,190,20518,1,99.5
117,House,190,20519,1,100.0
117,House,190,20521,1,54.5
117,House,190,20522,1,79.3
117,House,190,20527,9,48.8
117,House,190,20529,1,99.9
117,House,190,20530,1,96.1
117,House,190,20533,1,100.0
117,House,190,20535,1,96.5
117,House,190,20537,1,99.6
117,House,190,20538,1,99.9
117,House,190,20542,1,99.9
117,House,190,20702,1,100.0
117,House,190,20703,1,94.5
117,House,190,20704,1,38.7
117,House,190,20705,1,100.0
117,House,190,20706,1,100.0
117,House,190,20708,1,99.9
117,House,190,20709,1,98.5
117,House,190,20712,1,99.9
117,House,190,20723,1,99.9
117,House,190,20724,1,99.9
117,House,190,20725,1,85.7
117,House,190,20729,1,86.3
117,House,190,20733,1,99.2
117,House,190,20738,6,77.2
117,House,190,20748,1,99.9
117,House,190,20749,1,100.0
117,House,190,20750,1,99.9
117,House,190,20755,1,86.7
117,House,190,20756,1,94.4
117,House,190,20757,1,99.9
117,House,190,20758,1,97.3
117,House,190,20759,1,76.6
117,House,190,20762,1,99.9
117,House,190,20902,1,100.0
117,House,190,20903,1,22.8
117,House,190,20907,1,100.0
117,House,190,20909,6,19.8
117,House,190,20916,1,97.1
117,House,190,20920,1,99.8
117,House,190,20926,1,96.0
117,House,190,20927,1,100.0
117,House,190,20934,1,99.9
117,House,190,20944,1,100.0
117,House,190,20946,1,99.6
117,House,190,20952,1,100.0
117,House,190,20954,1,100.0
117,House,190,20955,1,99.7
117,House,190,20958,1,100.0
117,House,190,20959,1,99.9
117,House,190,21101,1,99.8
117,House,190,21102,1,100.0
117,House,190,21103,6,68.2
117,House,190,21105,1,64.8
117,House,190,21106,6,3.0
117,House,190,21108,1,99.1
117,House,190,21110,1,99.4
117,House,190,21116,6,14.2
117,House,190,21118,1,99.9
117,House,190,21123,1,75.1
117,House,190,21128,1,99.8
117,House,190,21132,1,97.6
117,House,190,21139,6,62.2
117,House,190,21140,1,100.0
117,House,190,21142,1,69.5
117,House,190,21148,6,14.5
117,House,190,21149,9,94.2
117,House,190,21150,1,80.2
117,House,190,21162,1,96.6
117,House,190,21165,1,92.9
117,House,190,21167,1,99.1
117,House,190,21172,1,99.9
117,House,190,21174,6,80.6
117,House,190,21178,1,94.6
117,House,190,21179,1,66.6
117,House,190,21187,1,98.5
117,House,190,21188,1,99.6
117,House,190,21191,1,73.3
117,House,190,21193,6,59.5
117,House,190,21196,1,98.5
117,House,190,21198,1,99.9
117,House,190,21302,1,81.6
117,House,190,21303,1,99.8
117,House,190,21304,1,100.0
117,House,190,21306,1,100.0
117,House,190,21307,1,99.9
117,House,190,21308,1,100.0
117,House,190,21309,1,100.0
117,House,190,21311,1,100.0
117,House,190,21312,1,99.8
117,House,190,21313,1,99.8
117,House,190,21314,1,99.9
117,House,190,21315,1,100.0
117,House,190,21321,1,99.9
117,House,190,21326,1,100.0
117,House,190,21328,1,99.8
117,House,190,21329,1,100.0
117,House,190,21330,1,96.8
117,House,190,21333,1,91.3
117,House,190,21337,1,95.9
117,House,190,21339,1,100.0
117,House,190,21340,1,100.0
117,House,190,21342,1,99.9
117,House,190,21343,1,99.8
117,House,190,21344,1,100.0
117,House,190,21346,1,72.1
117,House,190,21351,1,79.9
117,House,190,21352,1,99.9
117,House,190,21353,1,99.8
117,House,190,21355,1,87.2
117,House,190,21356,6,51.9
117,House,190,21358,1,100.0
117,House,190,21359,6,39.2
117,House,190,21360,6,73.7
117,House,190,21362,1,99.9
117,House,190,21364,9,68.8
117,House,190,21365,1,99.9
117,House,190,21366,1,100.0
117,House,190,21367,1,84.2
117,House,190,21368,1,100.0
117,House,190,21370,1,99.3
117,House,190,21371,1,99.9
117,House,190,21372,1,99.9
117,House,190,21373,1,66.3
117,House,190,21375,1,99.7
117,House,190,21500,6,71.8
117,House,190,21502,1,99.9
117,House,190,21503,1,95.2
117,House,190,21504,1,99.6
117,House,190,21506,1,100.0
117,House,190,21507,1,99.9
117,House,190,21508,1,100.0
117,House,190,21510,1,18.7
117,House,190,21513,9,70.9
117,House,190,21514,9,9.2
117,House,190,21515,6,68.1
117,House,190,21516,6,64.6
117,House,190,21519,1,99.8
117,House,190,21523,1,93.0
117,House,190,21525,1,100.0
117,House,190,21526,1,98.1
117,House,190,21529,1,99.9
117,House,190,21530,1,99.9
117,House,190,21531,1,93.7
117,House,190,21536,1,99.9
117,House,190,21538,1,99.1
117,House,190,21539,1,97.4
117,House,190,21540,1,100.0
117,House,190,21541,1,99.9
117,House,190,21542,1,99.9
117,House,190,21544,6,28.4
117,House,190,21545,1,99.9
117,House,190,21548,1,99.9
117,House,190,21551,6,69.8
117,House,190,21554,1,99.9
117,House,190,21556,1,99.3
117,House,190,21557,1,65.7
117,House,190,21559,1,58.4
117,House,190,21561,6,47.1
117,House,190,21562,1,93.5
117,House,190,21563,1,80.1
117,House,190,21564,6,69.4
117,House,190,21565,1,61.7
117,House,190,21566,1,99.9
117,House,190,21700,1,48.1
117,House,190,21701,1,97.8
117,House,190,21702,9,49.7
117,House,190,21703,1,99.8
117,House,190,21704,1,95.6
117,House,190,21705,6,97.7
117,House,190,21706,1,100.0
117,House,190,21707,1,100.0
117,House,190,21708,6,65.3
117,House,190,21709,1,100.0
117,House,190,21710,1,89.8
117,House,190,21711,1,100.0
117,House,190,21712,1,100.0
117,House,190,21713,1,100.0
117,House,190,21714,1,84.8
117,House,190,21715,1,99.1
117,House,190,21717,1,63.2
117,House,190,21718,1,99.9
117,House,190,21719,6,54.0
117,House,190,21720,1,94.5
117,House,190,21722,1,99.9
117,House,190,21723,1,100.0
117,House,190,21724,9,66.1
117,House,190,21725,1,95.6
117,House,190,21726,1,97.9
117,House,190,21727,1,74.1
117,House,190,21728,1,99.4
117,House,190,21730,1,100.0
117,House,190,21731,1,85.4
117,House,190,21732,1,100.0
117,House,190,21735,1,93.4
117,House,190,21736,1,99.9
117,House,190,21738,1,100.0
117,House,190,21739,1,100.0
117,House,190,21740,1,100.0
117,House,190,21741,1,99.6
117,House,190,21744,1,97.5
117,House,190,21745,1,96.9
117,House,190,21746,1,100.0
117,House,190,21747,1,100.0
117,House,190,21749,1,99.6
117,House,190,21750,6,42.0
117,House,190,21753,9,8.4
117,House,190,21754,1,99.4
117,House,190,21755,6,16.2
117,House,190,21756,1,100.0
117,House,190,21757,1,62.5
117,House,190,21758,9,36.9
117,House,190,21759,1,97.6
117,House,190,21760,6,64.2
117,House,190,21761,1,100.0
117,House,190,21762,1,99.8
117,House,190,21763,1,100.0
117,House,190,21900,1,99.9
117,House,190,21901,1,91.7
117,House,190,21902,1,100.0
117,House,190,21903,1,96.3
117,House,190,21905,6,64.9
117,House,190,21906,1,100.0
117,House,190,21908,1,29.2
117,House,190,21910,1,100.0
117,House,190,21911,1,98.3
117,House,190,21912,1,100.0
117,House,190,21914,1,100.0
117,House,190,21915,1,99.8
117,House,190,21916,1,100.0
117,House,190,21917,1,99.9
117,House,190,21919,1,99.9
117,House,190,21920,9,50.4
117,House,190,21921,1,99.5
117,House,190,21922,1,97.5
117,House,190,21923,1,100.0
117,House,190,21924,1,99.8
117,House,190,21925,6,77.6
117,House,190,21926,1,34.8
117,House,190,21927,9,88.1
117,House,190,21929,1,94.2
117,House,190,21930,1,99.9
117,House,190,21931,1,100.0
117,House,190,21934,1,100.0
117,House,190,21935,1,93.6
117,House,190,21936,1,83.1
117,House,190,21937,1,100.0
117,House,190,21938,1,100.0
117,House,190,21939,1,100.0
117,House,190,21940,1,99.4
117,House,190,21941,1,100.0
117,House,190,21942,1,100.0
117,House,190,21944,1,100.0
117,House,190,21945,1,83.6
117,House,190,21946,1,93.1
117,House,190,21948,1,99.8
117,House,190,21949,1,99.7
117,House,190,21950,1,99.7
117,House,190,21951,1,100.0
117,House,190,21952,6,8.3
117,House,190,21953,1,100.0
117,House,190,21954,1,100.0
117,House,190,21955,1,99.7
117,House,190,21956,1,98.7
117,House,190,21959,9,35.1
117,House,190,21961,6,91.8
117,House,190,21962,1,100.0
117,House,190,21964,1,100.0
117,House,190,21965,1,100.0
117,House,190,21966,1,100.0
117,House,190,21968,1,100.0
117,House,190,21969,1,99.6
117,House,190,21970,1,96.0
117,House,190,21971,1,34.4
117,House,190,21972,1,100.0
117,House,190,21973,1,77.0
117,House,190,21974,1,69.9
117,House,190,21975,1,99.7
117,House,190,21977,1,99.9
117,House,190,21978,1,100.0
117,House,190,21979,1,99.6
117,House,190,21981,1,96.1
117,House,190,21983,1,99.9
117,House,190,21985,1,89.2
117,House,190,21986,6,91.8
117,House,190,21987,1,87.1
117,House,190,21988,1,98.7
117,House,190,21989,6,50.9
117,House,190,21990,1,99.4
117,House,190,22100,1,100.0
117,House,190,22101,1,98.7
117,House,190,22102,1,99.1
117,House,190,22103,6,87.1
117,House,190,22104,1,100.0
117,House,190,22105,1,99.4
117,House,190,22106,1,99.6
117,House,190,22107,1,31.8
117,House,190,22108,1,67.9
117,House,190,22109,1,87.1
117,House,190,22110,6,94.8
117,House,190,22111,6,79.8
117,House,190,22112,6,63.2
117,House,190,22113,1,95.5
117,House,190,22114,1,88.1
117,House,190,22115,6,40.0
117,House,190,22116,1,68.8
117,House,190,22117,1,99.7
117,House,190,22118,1,99.8
117,House,190,22119,1,99.8
117,House,190,22120,9,9.1
117,House,190,22121,6,91.5
117,House,190,22122,1,42.5
117,House,190,22123,6,98.9
117,House,190,22124,1,94.6
117,House,190,22125,6,78.1
117,House,190,22126,1,99.9
117,House,190,22127,1,98.7
117,House,190,22128,1,99.9
117,House,190,22129,1,99.8
117,House,190,22130,1,82.2
117,House,190,22131,1,99.9
117,House,190,22132,1,97.0
117,House,190,22133,1,99.8
117,House,190,22134,6,69.8
117,House,190,22135,1,100.0
117,House,190,22136,1,92.5
117,House,190,22137,1,99.9
117,House,190,22138,6,84.1
117,House,190,22139,9,99.9
117,House,190,22140,9,38.8
117,House,190,22141,1,98.9
117,House,190,22142,1,100.0
117,House,190,22143,6,13.4
117,House,190,22144,1,98.5
117,House,190,22145,9,99.7
117,House,190,22146,1,94.7
117,House,190,22147,1,45.9
117,House,190,22148,6,81.5
117,House,190,22149,1,100.0
117,House,190,22150,1,99.8
117,House,190,22151,1,95.3
117,House,190,22152,1,99.6
117,House,190,22153,1,99.5
117,House,190,22154,1,99.2
117,House,190,22155,1,89.3
117,House,190,22156,1,99.5
117,House,190,22157,1,94.2
117,House,190,22158,1,99.2
117,House,190,22159,1,100.0
117,House,190,29106,1,98.9
117,House,190,29109,1,99.9
117,House,190,29312,1,99.9
117,House,190,29317,1,99.8
117,House,190,29323,1,99.1
117,House,190,29339,1,100.0
117,House,190,29346,1,99.8
117,House,190,29368,1,99.8
117,House,190,29377,1,99.5
117,House,190,29378,1,99.5
117,House,190,29379,1,99.9
117,House,190,29393,1,99.0
117,House,190,29504,1,99.9
117,House,190,29550,1,71.3
117,House,190,29561,1,100.0
117,House,190,29571,1,99.9
117,House,190,29573,1,99.9
117,House,190,29588,1,99.7
117,House,190,29701,1,98.8
117,House,190,29707,1,100.0
117,House,190,29710,1,99.9
117,House,190,29717,9,99.8
117,House,190,29729,1,99.6
117,House,190,29741,1,100.0
117,House,190,29759,6,30.9
117,House,190,29760,1,85.3
117,House,190,29762,1,97.9
117,House,190,29768,1,100.0
117,House,190,29769,1,100.0
117,House,190,29776,1,99.9
117,House,190,29778,1,97.5
117,House,190,29901,1,99.9
117,House,190,29903,1,99.9
117,House,190,29908,1,99.9
117,House,190,29910,1,99.7
117,House,190,29911,1,99.2
117,House,190,31101,1,100.0
117,House,190,31102,6,69.3
117,House,190,31103,1,99.7
117,House,190,39301,1,99.9
117,House,190,39305,1,99.9
117,House,190,39307,1,99.9
117,House,190,91980,6,0.1
117,House,191,14066,1,100.0
117,House,191,14854,1,100.0
117,House,191,14863,1,99.8
117,House,191,14873,1,100.0
117,House,191,15019,1,100.0
117,House,191,15029,1,100.0
117,House,191,15410,1,99.8
117,House,191,15433,1,96.1
117,House,191,15438,1,99.9
117,House,191,15446,1,93.6
117,House,191,15454,1,99.4
117,House,191,15616,1,99.6
117,House,191,20104,1,99.7
117,House,191,20107,9,99.3
117,House,191,20119,1,99.9
117,House,191,20122,1,99.3
117,House,191,20124,1,100.0
117,House,191,20136,1,100.0
117,House,191,20138,1,99.9
117,House,191,20145,1,100.0
117,House,191,20301,1,100.0
117,House,191,20305,1,96.7
117,House,191,20307,1,100.0
117,House,191,20310,1,99.0
117,House,191,20316,1,100.0
117,House,191,20321,1,100.0
117,House,191,20322,1,99.9
117,House,191,20329,1,100.0
117,House,191,20340,1,100.0
117,House,191,20342,1,100.0
117,House,191,20343,1,100.0
117,House,191,20344,1,100.0
117,House,191,20355,1,94.6
117,House,191,20356,1,100.0
117,House,191,20501,1,100.0
117,House,191,20504,1,99.9
117,House,191,20517,1,99.8
117,House,191,20518,1,99.9
117,House,191,20519,1,99.9
117,House,191,20521,1,99.8
117,House,191,20522,1,99.9
117,House,191,20527,9,76.1
117,House,191,20529,1,100.0
117,House,191,20530,1,100.0
117,House,191,20533,1,100.0
117,House,191,20535,1,100.0
117,House,191,20537,1,97.9
117,House,191,20538,1,99.3
117,House,191,20542,1,99.9
117,House,191,20702,1,99.8
117,House,191,20703,1,100.0
117,House,191,20704,1,99.9
117,House,191,20705,1,100.0
117,House,191,20706,1,99.9
117,House,191,20708,1,99.8
117,House,191,20709,1,99.6
117,House,191,20712,1,99.7
117,House,191,20723,1,99.0
117,House,191,20724,1,99.5
117,House,191,20725,1,99.9
117,House,191,20729,1,100.0
117,House,191,20733,1,97.0
117,House,191,20738,9,85.0
117,House,191,20748,1,98.0
117,House,191,20749,1,99.6
117,House,191,20750,1,97.9
117,House,191,20755,1,100.0
117,House,191,20756,1,99.8
117,House,191,20757,1,99.9
117,House,191,20758,1,99.9
117,House,191,20759,9,100.0
117,House,191,20762,1,96.7
117,House,191,20902,1,100.0
117,House,191,20903,1,44.4
117,House,191,20907,1,99.6
117,House,191,20909,6,11.8
117,House,191,20916,1,100.0
117,House,191,20920,1,97.1
117,House,191,20926,1,100.0
117,House,191,20927,1,99.5
117,House,191,20934,1,98.7
117,House,191,20944,1,100.0
117,House,191,20946,1,100.0
117,House,191,20952,1,99.9
117,House,191,20954,1,99.1
117,House,191,20955,1,96.6
117,House,191,20958,1,99.8
117,House,191,20959,1,99.7
117,House,191,21101,1,100.0
117,House,191,21102,1,100.0
117,House,191,21103,6,43.7
117,House,191,21105,1,85.2
117,House,191,21106,1,100.0
117,House,191,21108,1,100.0
117,House,191,21110,1,98.5
117,House,191,21116,1,99.5
117,House,191,21118,1,99.6
117,House,191,21123,1,100.0
117,House,191,21128,1,100.0
117,House,191,21132,1,100.0
117,House,191,21139,1,66.8
117,House,191,21140,1,99.7
117,House,191,21142,1,98.7
117,House,191,21148,1,100.0
117,House,191,21149,9,100.0
117,House,191,21150,1,100.0
117,House,191,21162,1,100.0
117,House,191,21165,1,100.0
117,House,191,21167,1,100.0
117,House,191,21172,1,98.8
117,House,191,21174,1,88.3
117,House,191,21178,1,100.0
117,House,191,21179,1,98.3
117,House,191,21187,1,99.2
117,House,191,21188,1,100.0
117,House,191,21191,1,72.4
117,House,191,21193,6,43.4
117,House,191,21196,1,100.0
117,House,191,21198,1,97.2
117,House,191,21302,1,99.9
117,House,191,21303,1,93.1
117,House,191,21304,1,100.0
117,House,191,21306,1,99.7
117,House,191,21307,1,100.0
117,House,191,21308,1,100.0
117,House,191,21309,1,99.9
117,House,191,21311,1,100.0
117,House,191,21312,1,98.4
117,House,191,21313,1,97.2
117,House,191,21314,1,99.9
117,House,191,21315,1,100.0
117,House,191,21321,1,99.7
117,House,191,21326,1,99.8
117,House,191,21328,1,100.0
117,House,191,21329,1,100.0
117,House,191,21330,1,100.0
117,House,191,21333,1,100.0
117,House,191,21337,1,100.0
117,House,191,21339,1,100.0
117,House,191,21340,1,99.9
117,House,191,21342,1,99.4
117,House,191,21343,1,99.4
117,House,191,21344,1,100.0
117,House,191,21346,1,99.9
117,House,191,21351,1,100.0
117,House,191,21352,1,99.9
117,House,191,21353,1,100.0
117,House,191,21355,1,100.0
117,House,191,21356,1,75.1
117,House,191,21358,1,99.8
117,House,191,21359,1,88.1
117,House,191,21360,1,98.3
117,House,191,21362,1,99.8
117,House,191,21364,9,99.9
117,House,191,21365,1,100.0
117,House,191,21366,1,100.0
117,House,191,21367,1,100.0
117,House,191,21368,1,99.9
117,House,191,21370,1,91.5
117,House,191,21371,1,99.7
117,House,191,21372,1,99.2
117,House,191,21373,1,99.9
117,House,191,21375,1,96.8
117,House,191,21500,1,97.6
117,House,191,21502,1,99.7
117,House,191,21503,1,100.0
117,House,191,21504,1,96.1
117,House,191,21506,1,100.0
117,House,191,21507,1,99.1
117,House,191,21508,1,99.9
117,House,191,21510,1,44.9
117,House,191,21513,9,100.0
117,House,191,21514,9,85.1
117,House,191,21515,1,98.1
117,House,191,21516,1,99.9
117,House,191,21519,1,100.0
117,House,191,21523,1,99.7
117,House,191,21525,1,99.9
117,House,191,21526,1,100.0
117,House,191,21529,1,99.5
117,House,191,21530,1,99.7
117,House,191,21531,1,99.7
117,House,191,21536,1,100.0
117,House,191,21538,1,97.6
117,House,191,21539,1,99.5
117,House,191,21540,1,100.0
117,House,191,21541,1,100.0
117,House,191,21542,1,100.0
117,House,191,21544,1,99.9
117,House,191,21545,1,99.7
117,House,191,21548,1,99.9
117,House,191,21551,1,99.4
117,House,191,21554,1,99.8
117,House,191,21556,1,100.0
117,House,191,21557,1,88.1
117,House,191,21559,1,85.9
117,House,191,21561,1,99.9
117,House,191,21562,1,100.0
117,House,191,21563,1,100.0
117,House,191,21564,1,65.2
117,House,191,21565,9,99.2
117,House,191,21566,1,99.5
117,House,191,21700,1,97.6
117,House,191,21701,1,99.7
117,House,191,21702,9,98.7
117,House,191,21703,1,99.6
117,House,191,21704,1,100.0
117,House,191,21705,6,71.7
117,House,191,21706,1,99.7
117,House,191,21707,1,99.7
117,House,191,21708,1,93.2
117,House,191,21709,1,100.0
117,House,191,21710,1,100.0
117,House,191,21711,1,100.0
117,House,191,21712,1,100.0
117,House,191,21713,1,99.8
117,House,191,21714,1,100.0
117,House,191,21715,1,97.0
117,House,191,21717,1,99.9
117,House,191,21718,1,99.8
117,House,191,21719,6,71.0
117,House,191,21720,1,99.7
117,House,191,21722,1,100.0
117,House,191,21723,1,100.0
117,House,191,21724,9,96.4
117,House,191,21725,1,96.7
117,House,191,21726,1,93.4
117,House,191,21727,1,99.1
117,House,191,21728,1,96.9
117,House,191,21730,1,99.8
117,House,191,21731,1,100.0
117,House,191,21732,1,100.0
117,House,191,21735,1,92.1
117,House,191,21736,1,99.8
117,House,191,21738,1,100.0
117,House,191,21739,1,100.0
117,House,191,21740,1,100.0
117,House,191,21741,1,97.7
117,House,191,21744,1,100.0
117,House,191,21745,1,100.0
117,House,191,21746,1,100.0
117,House,191,21747,1,100.0
117,House,191,21749,1,100.0
117,House,191,21750,1,99.7
117,House,191,21753,9,76.8
117,House,191,21754,1,98.4
117,House,191,21755,1,99.8
117,House,191,21756,1,100.0
117,House,191,21757,1,99.0
117,House,191,21758,9,84.0
117,House,191,21759,1,100.0
117,House,191,21760,1,99.3
117,House,191,21761,1,100.0
117,House,191,21762,1,99.6
117,House,191,21763,1,100.0
117,House,191,21900,1,100.0
117,House,191,21901,1,99.9
117,House,191,21902,1,100.0
117,House,191,21903,1,100.0
117,House,191,21905,1,79.6
117,House,191,21906,1,100.0
117,House,191,21908,1,91.9
117,House,191,21910,1,100.0
117,House,191,21911,1,100.0
117,House,191,21912,1,100.0
117,House,191,21914,1,100.0
117,House,191,21915,1,99.7
117,House,191,21916,1,100.0
117,House,191,21917,1,97.6
117,House,191,21919,1,100.0
117,House,191,21920,9,99.4
117,House,191,21921,1,80.4
117,House,191,21922,1,99.3
117,House,191,21923,1,100.0
117,House,191,21924,1,100.0
117,House,191,21925,1,96.7
117,House,191,21926,1,97.7
117,House,191,21927,9,100.0
117,House,191,21929,1,100.0
117,House,191,21930,1,100.0
117,House,191,21931,1,99.9
117,House,191,21934,1,100.0
117,House,191,21935,1,100.0
117,House,191,21936,1,100.0
117,House,191,21937,1,100.0
117,House,191,21938,1,100.0
117,House,191,21939,1,100.0
117,House,191,21940,1,93.1
117,House,191,21941,1,100.0
117,House,191,21942,1,100.0
117,House,191,21944,1,100.0
117,House,191,21945,1,100.0
117,House,191,21946,1,100.0
117,House,191,21948,1,96.7
117,House,191,21949,6,42.6
117,House,191,21950,1,61.8
117,House,191,21951,1,100.0
117,House,191,21952,1,100.0
117,House,191,21953,1,100.0
117,House,191,21954,6,0.0
117,House,191,21955,1,62.7
117,House,191,21956,1,100.0
117,House,191,21959,9,98.4
117,House,191,21961,6,83.5
117,House,191,21962,1,100.0
117,House,191,21964,1,100.0
117,House,191,21965,1,100.0
117,House,191,21966,1,100.0
117,House,191,21968,1,99.9
117,House,191,21969,1,100.0
117,House,191,21970,1,99.7
117,House,191,21971,1,73.0
117,House,191,21972,1,100.0
117,House,191,21973,1,98.1
117,House,191,21974,1,100.0
117,House,191,21975,1,59.9
117,House,191,21977,1,99.3
117,House,191,21978,1,99.9
117,House,191,21979,1,100.0
117,House,191,21981,1,99.4
117,House,191,21983,1,100.0
117,House,191,21985,1,100.0
117,House,191,21986,6,7.4
117,House,191,21987,1,99.4
117,House,191,21988,1,100.0
117,House,191,21989,1,92.3
117,House,191,21990,1,100.0
117,House,191,22100,1,99.4
117,House,191,22101,1,100.0
117,House,191,22102,1,100.0
117,House,191,22103,1,38.1
117,House,191,22104,1,100.0
117,House,191,22105,6,28.2
117,House,191,22106,6,32.0
117,House,191,22107,1,91.7
117,House,191,22108,1,100.0
117,House,191,22109,1,99.9
117,House,191,22110,1,79.3
117,House,191,22111,1,96.5
117,House,191,22112,1,100.0
117,House,191,22113,1,100.0
117,House,191,22114,1,100.0
117,House,191,22115,1,100.0
117,House,191,22116,1,99.9
117,House,191,22117,1,99.9
117,House,191,22118,1,100.0
117,House,191,22119,1,100.0
117,House,191,22120,9,15.6
117,House,191,22121,6,83.8
117,House,191,22122,1,91.9
117,House,191,22123,9,99.0
117,House,191,22124,1,97.8
117,House,191,22125,1,96.6
117,House,191,22126,1,98.3
117,House,191,22127,1,77.0
117,House,191,22128,1,98.3
117,House,191,22129,1,100.0
117,House,191,22130,1,100.0
117,House,191,22131,1,98.3
117,House,191,22132,1,99.3
117,House,191,22133,1,100.0
117,House,191,22134,1,98.7
117,House,191,22135,1,99.9
117,House,191,22136,1,100.0
117,House,191,22137,1,100.0
117,House,191,22138,6,32.1
117,House,191,22139,1,100.0
117,House,191,22140,9,93.4
117,House,191,22141,1,100.0
117,House,191,22142,1,99.9
117,House,191,22143,1,100.0
117,House,191,22144,1,98.1
117,House,191,22145,1,100.0
117,House,191,22146,1,100.0
117,House,191,22147,1,100.0
117,House,191,22148,6,61.1
117,House,191,22149,1,99.9
117,House,191,22150,1,100.0
117,House,191,22151,1,100.0
117,House,191,22152,1,100.0
117,House,191,22153,1,99.8
117,House,191,22154,1,98.9
117,House,191,22155,1,100.0
117,House,191,22156,1,96.9
117,House,191,22157,1,100.0
117,House,191,22158,1,95.5
117,House,191,22159,1,98.8
117,House,191,29106,1,97.8
117,House,191,29109,1,99.6
117,House,191,29312,1,97.0
117,House,191,29317,1,99.0
117,House,191,29323,1,100.0
117,House,191,29339,1,100.0
117,House,191,29346,1,98.8
117,House,191,29368,1,100.0
117,House,191,29377,1,93.4
117,House,191,29378,1,96.3
117,House,191,29379,1,98.8
117,House,191,29393,1,100.0
117,House,191,29504,1,96.3
117,House,191,29550,1,95.3
117,House,191,29561,1,100.0
117,House,191,29571,1,98.4
117,House,191,29573,1,99.9
117,House,191,29588,9,88.1
117,House,191,29701,1,100.0
117,House,191,29707,1,99.7
117,House,191,29710,1,98.2
117,House,191,29717,1,98.2
117,House,191,29729,1,97.0
117,House,191,29741,1,99.9
117,House,191,29759,1,99.9
117,House,191,29760,1,100.0
117,House,191,29762,1,100.0
117,House,191,29768,1,99.7
117,House,191,29769,1,99.9
117,House,191,29776,1,99.7
117,House,191,29778,1,86.2
117,House,191,29901,1,99.9
117,House,191,29903,1,98.7
117,House,191,29908,1,99.8
117,House,191,29910,1,100.0
117,House,191,29911,1,96.4
117,House,191,31101,1,99.5
117,House,191,31102,6,90.8
117,House,191,31103,1,99.1
117,House,191,39301,1,100.0
117,House,191,39305,1,99.9
